False;text;is_retweet;original_author;time;in_reply_to_screen_name;is_quote_status;retweet_count;favorite_count;source_url;truncated;hasHashtag;TweetID
False;"Really sad news: The great Arnold Palmer, the ""King,"" has died. There was no-one like him - a true champion! He will be truly missed.";False;;20160926011340;;False;17061;60847;http://twitter.com/download/android;False;False;149
True;"Today, the sacrifices of Gold Star families weigh heavier on my mind. Thank you. I will fight to get you the care &amp; benefits you deserve. -H";False;;20160926005028;;False;2619;9128;https://about.twitter.com/products/tweetdeck;False;False;150
False;Five people killed in Washington State by a Middle Eastern immigrant. Many people died this weekend in Ohio from drug overdoses. N.C. riots!;False;;20160926001840;;False;11289;29909;http://twitter.com/download/android;False;False;151
True;Let's send Donald Trump—and the world—a clear message. https://t.co/tTgeqxNqYm #LoveTrumpsHate https://t.co/0VI8zmXgZE;False;;20160925221142;;False;3904;8583;https://about.twitter.com/products/tweetdeck;False;True;152
True;Imagine Donald Trump sitting in the Situation Room making life or death decisions on behalf of the United States. https://t.co/YFraVXr5Zf;False;;20160925211120;;False;10237;16475;https://studio.twitter.com;False;False;153
True;The NYT Editorial Board says Donald Trump should not be president. Here's why. https://t.co/aQ0NZm19Hx via @nytopinion;True;nytimes;20160925205817;;False;4288;5959;http://twitter.com;False;False;154
True;Take it from those who have been there - Trump is not ready for the responsibility of being president: https://t.co/MCmcwcOwju;True;JoeBiden;20160925204451;;False;7563;12670;http://twitter.com;False;False;155
True;Our veterans and their families deserve a president who doesn't disrespect and disparage their sacrifices. https://t.co/sMGa9bxZGX;False;;20160925191204;;False;3927;8328;https://studio.twitter.com;False;False;156
False;"Readout of my meeting with Israeli Prime Minister Benjamin Netanyahu:
https://t.co/VHuyE65hgi https://t.co/6KDPrQxSED";False;;20160925181511;;False;11555;30493;http://twitter.com/download/iphone;False;False;157
True;7 ways Hillary's policies would help you in your daily life: https://t.co/f7oDXlVyx6;False;;20160925180938;;False;1563;3129;https://about.twitter.com/products/tweetdeck;False;False;158
True;This war hero's Gold Star parents want you to know why they're backing .@HillaryClinton for president… https://t.co/6vEh87N02B;True;MilitaryTimes;20160925172044;;False;1516;2897;http://twitter.com;False;False;159
True;Once again, Trump's own words are the best evidence he's not fit to be president. https://t.co/D3Ox56zt1k;True;TheBriefing2016;20160925165520;;False;2620;4385;http://twitter.com;False;False;160
True;Gold Star families have made sacrifices most of us can't even fathom. They deserve our respect and our thanks. https://t.co/c9gDHudBjt;False;;20160925162759;;False;3281;8593;https://studio.twitter.com;False;False;161
True;Not one living president has said they believe Donald Trump has what it takes to be Commander-in-Chief. https://t.co/3HeTtkQ6KS;False;;20160925151946;;False;7952;14148;https://about.twitter.com/products/tweetdeck;False;False;162
True;Meet three women who inspired Hillary to become the person she is today: https://t.co/1O4rw3ecBH https://t.co/Df9X0o5E6h;False;;20160925141128;;False;1765;5867;https://about.twitter.com/products/tweetdeck;False;False;163
False;Looking forward to my meeting with Benjamin Netanyahu in Trump Tower at 10:00 A.M.;False;;20160925132056;;False;8533;31212;http://twitter.com/download/android;False;False;164
False;Bernie Sanders gave Hillary the Dem nomination when he gave up on the e-mails. That issue has only gotten bigger!;False;;20160925130446;;False;8490;26708;http://twitter.com/download/android;False;False;165
False;Many on the team and staff of Bernie Sanders have been treated badly by the Hillary Clinton campaign - and they like Trump on trade, a lot!;False;;20160925123028;;False;8572;28770;http://twitter.com/download/android;False;False;166
True;The new @NMAAHC is an overdue tribute to African American history. Let's build a more open, inclusive future by reflecting on our past. -H;False;;20160924234922;;False;3487;11181;https://about.twitter.com/products/tweetdeck;False;False;167
True;"""I thought, this woman—I want to ride with her."" —Roxie, a Republican and small business owner, on meeting Hillary https://t.co/s5zyaOBLXB";False;;20160924215559;;False;4796;11582;https://about.twitter.com/products/tweetdeck;False;False;168
True;Hillary's been fighting for women and girls her entire career—and she's just getting started. https://t.co/NMnrgEzNkT;False;;20160924210547;;False;3063;7546;https://about.twitter.com/products/tweetdeck;False;False;169
True;"""A lifetime’s commitment to solving problems in the real world qualifies Hillary Clinton for this job."" —@NYTimes https://t.co/qaswl7IOOJ";False;;20160924194125;;False;3454;8113;https://about.twitter.com/products/tweetdeck;False;False;170
True;We know all too well who Donald Trump is. Let's make sure he never becomes president: https://t.co/tTgeqxNqYm https://t.co/3lJjQEQ0BR;False;;20160924185541;;False;4003;9250;https://about.twitter.com/products/tweetdeck;False;False;171
True;"RT if you believe that #LoveTrumpsHate

Then make sure you're registered to vote: https://t.co/tTgeqxNqYm https://t.co/TlXODnaV53";False;;20160924172837;;False;5254;7252;https://about.twitter.com/products/tweetdeck;False;True;172
False;If dopey Mark Cuban of failed Benefactor fame wants to sit in the front row, perhaps I will put Gennifer Flowers right alongside of him!;False;;20160924170817;;False;31655;67133;http://twitter.com/download/iphone;False;False;173
True;The NYT Editorial Board endorses Hillary Clinton for president https://t.co/aSQ7lkaR6w via @nytopinion https://t.co/Zm4O1AcVS2;True;nytimes;20160924160947;;False;4585;8232;http://twitter.com/download/iphone;False;False;174
True;Donald Trump doesn't see people like Anastasia—he only sees disability. https://t.co/0aDgpwHtjv;False;;20160924152509;;False;3907;8181;https://studio.twitter.com;False;False;175
False;"""@KellyannePolls: Trump is headed for a win, says professor who has predicted 30 years of presidential outcomes   https://t.co/68WEMcuHSO""";False;;20160924124352;;False;10001;24962;http://twitter.com/download/android;False;False;176
False;The @SenTedCruz endorsement was a wonderful surprise. I greatly appreciate his support! We will have a tremendous victory on November 8th.;False;;20160924123502;;False;12658;43068;http://twitter.com/download/android;False;False;177
False;Crooked Hillary's bad judgement forced her to announce that she would go to Charlotte on Saturday to grandstand. Dem pols said no way, dumb!;False;;20160924020956;;False;9338;28604;http://twitter.com/download/android;False;False;178
True;"""Hillary Clinton is one of the best prepared candidates to seek the presidency."" —@LATimes https://t.co/NG1am536OS";False;;20160924020819;;False;3025;7505;https://about.twitter.com/products/tweetdeck;False;False;179
True;Tell a girl to run - for office! #DeclareYourAmbition at https://t.co/Gcthrb8QwO https://t.co/AAIOYi1hFA;True;IGNITE_National;20160924005813;;False;1464;2652;http://twitter.com;False;True;180
True;If the young women of this country have Donald Trump as their president, what will they think of themselves? https://t.co/1IrjWddzzy;False;;20160924001350;;False;14240;24144;https://studio.twitter.com;False;False;181
True;"""I was just blown away by this 9-year-old girl."" —Hillary on meeting disability rights advocate @AnastasiaSomoza https://t.co/nrjcqfGiRe";False;;20160923230220;;False;1415;4139;https://about.twitter.com/products/tweetdeck;False;False;182
True;I wouldn't tolerate anyone talking to my daughter like that, and she wouldn't either. https://t.co/ZExu0ZacWS;True;timkaine;20160923225132;;False;10548;19228;https://about.twitter.com/products/tweetdeck;False;False;183
True;"""Donald Trump committed perjury. Or he looked into the faces of the Republican faithful and knowingly lied."" https://t.co/enl4NTjdX4";False;;20160923222301;;False;4617;6886;https://about.twitter.com/products/tweetdeck;False;False;184
True;The Enquirer editorial board is endorsing Hillary Clinton for president, breaking a nearly century-long tradition of endorsing Republicans.;True;Enquirer;20160923211425;;False;3141;5148;https://about.twitter.com/products/tweetdeck;False;False;185
True;"""Hillary Clinton would make a sober, smart and pragmatic president. Donald Trump would be a catastrophe."" —@LATimes https://t.co/NG1am536OS";False;;20160923205807;;False;3011;7104;https://about.twitter.com/products/tweetdeck;False;False;186
True;I’ve released 9 years of tax returns. RT if you agree it’s time for Donald Trump to release his! https://t.co/08whtFVC0r;True;tedcruz;20160923195845;;False;8721;7853;https://about.twitter.com/products/tweetdeck;False;False;187
True;Addiction is a disease—not a moral failing. We should support those who are struggling with it. #OpioidAwarenessWeek https://t.co/V9Uz3jVEjN;False;;20160923191658;;False;2116;5353;https://about.twitter.com/products/tweetdeck;False;True;188
False;"'How Trump Would Stimulate the U.S. Economy'
https://t.co/jU3HHglnIu";False;;20160923173220;;False;7058;16194;http://twitter.com/download/iphone;False;False;189
False;"Hillary Clinton just lost every Republican she ever had, including Never Trump, all farmers &amp; sm. biz, by saying she’ll tax estates at 65%.";False;;20160923172656;;False;19788;40480;http://twitter.com/download/iphone;False;False;190
True;"""She gives us hope for the future. She's our girl.""  —Roxie, co-owner of @MercersDairy, on Hillary https://t.co/s5zyaOBLXB";False;;20160923164924;;False;2289;5976;https://studio.twitter.com;False;False;191
False;EXCLUSIVE: How Donald Trump's 30 million followers are crashing the Internet https://t.co/hV2z4yrTU7 https://t.co/lWkjmdyQ7Q;True;dcexaminer;20160923155555;;False;6331;12874;http://twitter.com/download/iphone;False;False;192
True;Every Voice is proud to endorse @HillaryClinton for president. https://t.co/S30v1eZtCm https://t.co/2YUAG4wPJu;True;EveryVoice;20160923150306;;False;1165;2521;http://twitter.com;False;False;193
True;When Donald Trump speaks about women, our daughters can hear him. https://t.co/0r1N6R8rV6;False;;20160923140304;;False;15681;24865;https://studio.twitter.com;False;False;194
True;Editorial board: Clinton would be a smart, pragmatic president. Trump would be a catastrophe.… https://t.co/GVsU7ogGPO;True;latimes;20160923132820;;False;4876;7833;https://about.twitter.com/products/tweetdeck;False;False;195
True;Is this the president we want for our daughters? https://t.co/GP4rfhPDGm;False;;20160923115749;;False;25177;36223;https://studio.twitter.com;False;False;196
True;"""He's 70 years old, and he's still a bully."" —Karen on @realDonaldTrump https://t.co/XBCJ4mTj24";False;;20160923025902;;False;3712;7486;https://studio.twitter.com;False;False;197
True;Our favorite moments from Hillary's appearance on Between Two Ferns ? https://t.co/tXLPQtR7tb https://t.co/Er2YqHQVhl;False;;20160923022716;;False;1974;7091;https://about.twitter.com/products/tweetdeck;False;False;198
False;Spoke with Governor @PatMcCroryNC of North Carolina today. He is doing a tremendous job under tough circumstances.;False;;20160923020913;;False;8307;27919;http://twitter.com/download/iphone;False;False;199
False;"This is more than a campaign- it is a movement. #MakeAmericaGreatAgain
SIGN UP TODAY &amp; WE WILL WIN! https://t.co/2XBs5SSRC3";False;;20160923011750;;False;6208;18880;http://twitter.com/download/iphone;False;True;200
True;"""I really regret doing this."" —Hillary on Between Two Ferns https://t.co/OmDyINNCrW";False;;20160922235458;;False;14482;37211;https://about.twitter.com/products/tweetdeck;False;False;201
True;Let's make sure nobody who works full-time in America has to live in poverty. https://t.co/mpGBCNlemA https://t.co/fCcXd1MrTo;False;;20160922230419;;False;2288;5812;https://studio.twitter.com;False;False;202
True;Donald Trump's ties to Russia may conflict with America's interests—but they're great for his bottom line. https://t.co/gYbm5HxfxG;False;;20160922211543;;False;2651;4329;https://about.twitter.com/products/tweetdeck;False;False;203
True;The man who could be your next president may be deeply indebted to another country. Do you trust him to run ours? https://t.co/5TU9olTqd5;False;;20160922203007;;False;7764;10957;http://twitter.com;False;False;204
True;"Most people who are bullies grow out of it. 

Donald Trump hasn't. https://t.co/tEJ9ATm9BS";False;;20160922192440;;False;4084;8048;http://twitter.com;False;False;205
True;"""I think this is the most important election in my lifetime."" @ChelseaClinton takes the ?? in this week's podcast: https://t.co/dAwaE8Dg0C";False;;20160922171806;;False;909;2629;http://twitter.com/download/iphone;False;False;206
True;"Donald Trump is really good at spending other people's money—on:

Legal settlements.
Payoffs.
Portraits of himself. https://t.co/C5bXw5brI9";False;;20160922155327;;False;7115;12523;http://twitter.com;False;False;207
